d_kpi_id,d_level0_id,d_level1_id,d_level2_id,Period_int,PeriodName,Grain,Period_int_lp,Denominator,Numerator,Denominator_LP,Numerator_LP,KPICode,KPIName,KPIDescription,numerator_id,denominator_id,HigherIs(1=positive),IsCum,Calculation,Notation,d_f_level0_id,LevelName,NameShort,Description,Entitytype,Color,Color2,Color3,Color4,Color5,Extra1,Extra2,Extra3,d_f_level1_id,Level1Name,Level1NameShort,Level1Description,Level1Entitytype,Level1Color,Level1Color2,Level1Color3,Level1Color4,Level1Color5,Level1Extra1,Level1Extra2,Level1Extra3,d_f_level2_id,Level2Name,Level2NameShort,Level2Description,Level2Entitytype,Level2Color,Level2Color2,Level2Color3,Level2Color4,Level2Color5,Level2Extra1,Level2Extra2,Level2Extra3
5,1,1,2,2019-05-31,2019 May,MonthName,2019-06-30,17654370,17980915.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-06-01,01/06/2019,DayName,2019-06-08,2293393,2065913.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-06-02,02/06/2019,DayName,2019-06-09,2923963,2456586.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-06-03,03/06/2019,DayName,2019-06-10,2860256,2923110.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-06-04,04/06/2019,DayName,2019-06-11,2807292,2610650.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-06-05,05/06/2019,DayName,2019-06-12,2679933,2763534.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-06-06,06/06/2019,DayName,2019-06-13,2589954,2587772.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-06-07,07/06/2019,DayName,2019-06-14,2151902,2703601.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-06-30,2019 June,MonthName,2019-07-30,18306693,18111166.0,17654370.0,17980915.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-06-30,Q2 2019,QuarterName,2019-09-30,51813823,54188029.0,51980963.0,52282315.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-07-01,01/07/2019,DayName,2019-07-08,2885036,2432051.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-07-02,02/07/2019,DayName,2019-07-09,2477879,2244570.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-07-03,03/07/2019,DayName,2019-07-10,2201904,2180679.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-07-04,04/07/2019,DayName,2019-07-11,2114477,2068892.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-07-05,05/07/2019,DayName,2019-07-12,2479506,2349157.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-07-06,06/07/2019,DayName,2019-07-13,2436386,2244495.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-07-07,07/07/2019,DayName,2019-07-14,2848567,2645574.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-07-31,2019 July,MonthName,2019-08-31,17443755,16165418.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-08-01,01/08/2019,DayName,2019-08-08,2462619,2599730.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-08-02,02/08/2019,DayName,2019-08-09,2520471,2459792.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-08-03,03/08/2019,DayName,2019-08-10,2415673,2152142.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-08-04,04/08/2019,DayName,2019-08-11,2637641,2193484.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-08-05,05/08/2019,DayName,2019-08-12,2176677,2205564.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-08-06,06/08/2019,DayName,2019-08-13,2789240,2538071.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-08-07,07/08/2019,DayName,2019-08-14,2293067,2049031.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-08-31,2019 August,MonthName,2019-09-30,17295388,16197814.0,17443755.0,16165418.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-09-01,01/09/2019,DayName,2019-09-08,2872590,2409595.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-09-02,02/09/2019,DayName,2019-09-09,2780996,2482314.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-09-03,03/09/2019,DayName,2019-09-10,2354412,2354033.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-09-04,04/09/2019,DayName,2019-09-11,2249107,2040372.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-09-05,05/09/2019,DayName,2019-09-12,2107607,2772621.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-09-06,06/09/2019,DayName,2019-09-13,2937865,2338133.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-09-07,07/09/2019,DayName,2019-09-14,2041596,2757985.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-09-30,2019 September,MonthName,2019-10-30,17344173,17155053.0,17295388.0,16197814.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-09-30,Q3 2019,QuarterName,2019-12-30,52083316,49518285.0,51813823.0,54188029.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-10-01,01/10/2019,DayName,2019-10-08,2344590,2693134.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-10-02,02/10/2019,DayName,2019-10-09,2110471,2917098.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-10-03,03/10/2019,DayName,2019-10-10,2198437,2474447.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-10-04,04/10/2019,DayName,2019-10-11,2171960,2153287.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-10-05,05/10/2019,DayName,2019-10-12,2794688,2413865.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-10-06,06/10/2019,DayName,2019-10-13,2098597,2159069.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-10-07,07/10/2019,DayName,2019-10-14,2542408,2270234.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-10-31,2019 October,MonthName,2019-11-30,16261151,17081134.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-11-01,01/11/2019,DayName,2019-11-08,2718812,2604342.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-11-02,02/11/2019,DayName,2019-11-09,2087592,2847115.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-11-03,03/11/2019,DayName,2019-11-10,2724629,2651649.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-11-04,04/11/2019,DayName,2019-11-11,2371939,2714408.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-11-05,05/11/2019,DayName,2019-11-12,2841943,2632592.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-11-06,06/11/2019,DayName,2019-11-13,2146574,2639381.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-11-07,07/11/2019,DayName,2019-11-14,2155098,2510061.0,0.0,0.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-11-30,2019 November,MonthName,2019-12-30,17046587,18599548.0,16261151.0,17081134.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
