d_kpi_id,d_level0_id,d_level1_id,d_level2_id,Period_int,PeriodName,Numerator,Denominator,Grain,Period_int_lp,Numerator_LP,Denominator_LP,KPICode,KPIName,KPIDescription,numerator_id,denominator_id,HigherIs(1=positive),IsCum,Calculation,Notation,d_f_level0_id,LevelName,NameShort,Description,Entitytype,Color,Color2,Color3,Color4,Color5,Extra1,Extra2,Extra3,d_f_level1_id,Level1Name,Level1NameShort,Level1Description,Level1Entitytype,Level1Color,Level1Color2,Level1Color3,Level1Color4,Level1Color5,Level1Extra1,Level1Extra2,Level1Extra3,d_f_level2_id,Level2Name,Level2NameShort,Level2Description,Level2Entitytype,Level2Color,Level2Color2,Level2Color3,Level2Color4,Level2Color5,Level2Extra1,Level2Extra2,Level2Extra3
5,1,1,2,2019-12-02,02/12/2019,2216949.0,2865410,DayName,2019-12-09,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-12-03,03/12/2019,2269615.0,2817612,DayName,2019-12-10,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-12-04,04/12/2019,2155330.0,2869293,DayName,2019-12-11,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-12-05,05/12/2019,2509183.0,2171827,DayName,2019-12-12,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-12-06,06/12/2019,2654438.0,2562587,DayName,2019-12-13,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-12-07,07/12/2019,2765242.0,2878701,DayName,2019-12-14,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-01-31,2019 January,16311982.0,17725188,MonthName,2019-02-28,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-02-28,2019 February,17492524.0,17078470,MonthName,2019-03-28,16311982.0,17725188.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-03-31,2019 March,18477809.0,17177305,MonthName,2019-04-30,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-04-30,2019 April,18095948.0,15852760,MonthName,2019-05-30,18477809.0,17177305.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-05-31,2019 May,17980915.0,17654370,MonthName,2019-06-30,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-06-30,2019 June,18111166.0,18306693,MonthName,2019-07-30,17980915.0,17654370.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-07-31,2019 July,16165418.0,17443755,MonthName,2019-08-31,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-08-31,2019 August,16197814.0,17295388,MonthName,2019-09-30,16165418.0,17443755.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-09-30,2019 September,17155053.0,17344173,MonthName,2019-10-30,16197814.0,17295388.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-10-31,2019 October,17081134.0,16261151,MonthName,2019-11-30,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-11-30,2019 November,18599548.0,17046587,MonthName,2019-12-30,17081134.0,16261151.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-12-31,2019 December,17200506.0,18482683,MonthName,2020-01-31,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-03-31,Q1 2019,52282315.0,51980963,QuarterName,2019-06-30,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-06-30,Q2 2019,54188029.0,51813823,QuarterName,2019-09-30,52282315.0,51980963.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-09-30,Q3 2019,49518285.0,52083316,QuarterName,2019-12-30,54188029.0,51813823.0,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-12-31,Q4 2019,52881188.0,51790421,QuarterName,2020-03-31,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
5,1,1,2,2019-12-31,2019,208869817.0,207668523,YearName,2020-12-30,,,#_Top5_Staked,#_Top5_Staked,#_Top5_Staked,5,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
6,1,1,2,2019-01-01,01/01/2019,2221355.0,2716305,DayName,2019-01-08,,,#_Top10_Staked,#_Top10_Staked,#_Top10_Staked,6,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
6,1,1,2,2019-01-02,02/01/2019,2461848.0,2220928,DayName,2019-01-09,,,#_Top10_Staked,#_Top10_Staked,#_Top10_Staked,6,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
6,1,1,2,2019-01-03,03/01/2019,2545121.0,2423250,DayName,2019-01-10,,,#_Top10_Staked,#_Top10_Staked,#_Top10_Staked,6,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
6,1,1,2,2019-01-04,04/01/2019,2125629.0,2578071,DayName,2019-01-11,,,#_Top10_Staked,#_Top10_Staked,#_Top10_Staked,6,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
6,1,1,2,2019-01-05,05/01/2019,2157012.0,2759858,DayName,2019-01-12,,,#_Top10_Staked,#_Top10_Staked,#_Top10_Staked,6,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
6,1,1,2,2019-01-06,06/01/2019,2183000.0,2467587,DayName,2019-01-13,,,#_Top10_Staked,#_Top10_Staked,#_Top10_Staked,6,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
6,1,1,2,2019-01-07,07/01/2019,2828626.0,2589279,DayName,2019-01-14,,,#_Top10_Staked,#_Top10_Staked,#_Top10_Staked,6,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
6,1,1,2,2019-02-01,01/02/2019,2617247.0,2285882,DayName,2019-02-08,,,#_Top10_Staked,#_Top10_Staked,#_Top10_Staked,6,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
6,1,1,2,2019-02-02,02/02/2019,2200818.0,2090793,DayName,2019-02-09,,,#_Top10_Staked,#_Top10_Staked,#_Top10_Staked,6,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
6,1,1,2,2019-02-03,03/02/2019,2289625.0,2416524,DayName,2019-02-10,,,#_Top10_Staked,#_Top10_Staked,#_Top10_Staked,6,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
6,1,1,2,2019-02-04,04/02/2019,2573397.0,2140835,DayName,2019-02-11,,,#_Top10_Staked,#_Top10_Staked,#_Top10_Staked,6,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
6,1,1,2,2019-02-05,05/02/2019,2731201.0,2138509,DayName,2019-02-12,,,#_Top10_Staked,#_Top10_Staked,#_Top10_Staked,6,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
6,1,1,2,2019-02-06,06/02/2019,2136147.0,2688904,DayName,2019-02-13,,,#_Top10_Staked,#_Top10_Staked,#_Top10_Staked,6,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
6,1,1,2,2019-02-07,07/02/2019,2733045.0,2415099,DayName,2019-02-14,,,#_Top10_Staked,#_Top10_Staked,#_Top10_Staked,6,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
6,1,1,2,2019-03-01,01/03/2019,2597905.0,2710284,DayName,2019-03-08,,,#_Top10_Staked,#_Top10_Staked,#_Top10_Staked,6,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
6,1,1,2,2019-03-02,02/03/2019,2447488.0,2110577,DayName,2019-03-09,,,#_Top10_Staked,#_Top10_Staked,#_Top10_Staked,6,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
6,1,1,2,2019-03-03,03/03/2019,2052822.0,2676398,DayName,2019-03-10,,,#_Top10_Staked,#_Top10_Staked,#_Top10_Staked,6,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
6,1,1,2,2019-03-04,04/03/2019,2558958.0,2394258,DayName,2019-03-11,,,#_Top10_Staked,#_Top10_Staked,#_Top10_Staked,6,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
6,1,1,2,2019-03-05,05/03/2019,2402204.0,2772701,DayName,2019-03-12,,,#_Top10_Staked,#_Top10_Staked,#_Top10_Staked,6,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
6,1,1,2,2019-03-06,06/03/2019,2523750.0,2752279,DayName,2019-03-13,,,#_Top10_Staked,#_Top10_Staked,#_Top10_Staked,6,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
6,1,1,2,2019-03-07,07/03/2019,2108831.0,2381260,DayName,2019-03-14,,,#_Top10_Staked,#_Top10_Staked,#_Top10_Staked,6,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
6,1,1,2,2019-04-01,01/04/2019,2714287.0,2701609,DayName,2019-04-08,,,#_Top10_Staked,#_Top10_Staked,#_Top10_Staked,6,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
6,1,1,2,2019-04-02,02/04/2019,2379712.0,2351536,DayName,2019-04-09,,,#_Top10_Staked,#_Top10_Staked,#_Top10_Staked,6,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
6,1,1,2,2019-04-03,03/04/2019,2823574.0,2694359,DayName,2019-04-10,,,#_Top10_Staked,#_Top10_Staked,#_Top10_Staked,6,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
6,1,1,2,2019-04-04,04/04/2019,2667243.0,2171038,DayName,2019-04-11,,,#_Top10_Staked,#_Top10_Staked,#_Top10_Staked,6,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
6,1,1,2,2019-04-05,05/04/2019,2466840.0,2157802,DayName,2019-04-12,,,#_Top10_Staked,#_Top10_Staked,#_Top10_Staked,6,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
6,1,1,2,2019-04-06,06/04/2019,2467734.0,2115811,DayName,2019-04-13,,,#_Top10_Staked,#_Top10_Staked,#_Top10_Staked,6,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
6,1,1,2,2019-04-07,07/04/2019,2567327.0,2742306,DayName,2019-04-14,,,#_Top10_Staked,#_Top10_Staked,#_Top10_Staked,6,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
6,1,1,2,2019-05-01,01/05/2019,2872844.0,2872254,DayName,2019-05-08,,,#_Top10_Staked,#_Top10_Staked,#_Top10_Staked,6,0,1,0,1,#,1,BlockchainSpace,BCS,BlockchainSpace,Entire space,#909399,#909399,#909399,#909399,#909399,,,,1,ICON Blockchain,ICX,ICON Blockchain,Blockchain,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,,2,Blockmove,BM,Blockmove,PREP,#00ced1,#00ced2,#00ced3,#00ced4,#00ced5,,,
