,d_kpi_id,d_level0_id,d_level1_id,d_level2_id,Period_int,PeriodName,Numerator,Denominator,Grain
731,3,1,1,2,2019-09-04,04/09/2019,2812474.0,2776702,DayName
732,3,1,1,2,2019-09-05,05/09/2019,2299984.0,2442683,DayName
733,3,1,1,2,2019-09-06,06/09/2019,2129423.0,2828518,DayName
734,3,1,1,2,2019-09-07,07/09/2019,2328264.0,2178537,DayName
735,3,1,1,2,2019-10-01,01/10/2019,2483933.0,2297347,DayName
736,3,1,1,2,2019-10-02,02/10/2019,2729096.0,2602257,DayName
737,3,1,1,2,2019-10-03,03/10/2019,2591381.0,2875671,DayName
738,3,1,1,2,2019-10-04,04/10/2019,2106743.0,2299730,DayName
739,3,1,1,2,2019-10-05,05/10/2019,2186350.0,2288539,DayName
740,3,1,1,2,2019-10-06,06/10/2019,2296066.0,2779115,DayName
741,3,1,1,2,2019-10-07,07/10/2019,2784792.0,2144651,DayName
742,3,1,1,2,2019-11-01,01/11/2019,2043494.0,2598889,DayName
743,3,1,1,2,2019-11-02,02/11/2019,2682448.0,2360521,DayName
744,3,1,1,2,2019-11-03,03/11/2019,2475176.0,2313718,DayName
745,3,1,1,2,2019-11-04,04/11/2019,2607898.0,2138501,DayName
746,3,1,1,2,2019-11-05,05/11/2019,2321421.0,2078246,DayName
747,3,1,1,2,2019-11-06,06/11/2019,2210127.0,2446057,DayName
748,3,1,1,2,2019-11-07,07/11/2019,2101163.0,2897183,DayName
749,3,1,1,2,2019-12-01,01/12/2019,2062430.0,2524328,DayName
750,3,1,1,2,2019-12-02,02/12/2019,2098194.0,2415604,DayName
751,3,1,1,2,2019-12-03,03/12/2019,2548847.0,2085816,DayName
752,3,1,1,2,2019-12-04,04/12/2019,2433761.0,2119173,DayName
753,3,1,1,2,2019-12-05,05/12/2019,2181495.0,2481237,DayName
754,3,1,1,2,2019-12-06,06/12/2019,2063001.0,2248973,DayName
755,3,1,1,2,2019-12-07,07/12/2019,2612056.0,2082679,DayName
756,3,1,1,3,2019-01-01,01/01/2019,2512208.0,2830396,DayName
757,3,1,1,3,2019-01-02,02/01/2019,2649848.0,2380351,DayName
758,3,1,1,3,2019-01-03,03/01/2019,2604415.0,2576060,DayName
759,3,1,1,3,2019-01-04,04/01/2019,2430685.0,2094433,DayName
760,3,1,1,3,2019-01-05,05/01/2019,2724194.0,2339251,DayName
761,3,1,1,3,2019-01-06,06/01/2019,2209060.0,2449950,DayName
762,3,1,1,3,2019-01-07,07/01/2019,2894445.0,2115820,DayName
763,3,1,1,3,2019-02-01,01/02/2019,2509790.0,2637028,DayName
764,3,1,1,3,2019-02-02,02/02/2019,2342183.0,2635183,DayName
765,3,1,1,3,2019-02-03,03/02/2019,2897909.0,2557194,DayName
766,3,1,1,3,2019-02-04,04/02/2019,2825461.0,2327864,DayName
767,3,1,1,3,2019-02-05,05/02/2019,2213599.0,2568629,DayName
768,3,1,1,3,2019-02-06,06/02/2019,2826665.0,2730171,DayName
769,3,1,1,3,2019-02-07,07/02/2019,2889731.0,2237654,DayName
770,3,1,1,3,2019-03-01,01/03/2019,2245685.0,2468731,DayName
771,3,1,1,3,2019-03-02,02/03/2019,2588250.0,2913582,DayName
772,3,1,1,3,2019-03-03,03/03/2019,2857892.0,2652051,DayName
773,3,1,1,3,2019-03-04,04/03/2019,2916474.0,2169831,DayName
774,3,1,1,3,2019-03-05,05/03/2019,2206430.0,2166251,DayName
775,3,1,1,3,2019-03-06,06/03/2019,2159793.0,2726805,DayName
776,3,1,1,3,2019-03-07,07/03/2019,2213535.0,2930431,DayName
777,3,1,1,3,2019-04-01,01/04/2019,2722177.0,2416980,DayName
778,3,1,1,3,2019-04-02,02/04/2019,2249039.0,2201193,DayName
779,3,1,1,3,2019-04-03,03/04/2019,2735663.0,2418889,DayName
780,3,1,1,3,2019-04-04,04/04/2019,2401886.0,2733211,DayName
781,3,1,1,3,2019-04-05,05/04/2019,2399850.0,2374533,DayName
782,3,1,1,3,2019-04-06,06/04/2019,2120731.0,2253481,DayName
783,3,1,1,3,2019-04-07,07/04/2019,2049988.0,2710919,DayName
784,3,1,1,3,2019-05-01,01/05/2019,2429671.0,2151439,DayName
785,3,1,1,3,2019-05-02,02/05/2019,2718330.0,2464387,DayName
786,3,1,1,3,2019-05-03,03/05/2019,2154363.0,2304412,DayName
787,3,1,1,3,2019-05-04,04/05/2019,2888103.0,2161177,DayName
788,3,1,1,3,2019-05-05,05/05/2019,2432618.0,2642172,DayName
789,3,1,1,3,2019-05-06,06/05/2019,2343074.0,2074299,DayName
790,3,1,1,3,2019-05-07,07/05/2019,2218624.0,2196943,DayName
791,3,1,1,3,2019-06-01,01/06/2019,2071861.0,2490674,DayName
792,3,1,1,3,2019-06-02,02/06/2019,2506201.0,2277773,DayName
793,3,1,1,3,2019-06-03,03/06/2019,2859923.0,2449499,DayName
794,3,1,1,3,2019-06-04,04/06/2019,2484104.0,2040097,DayName
795,3,1,1,3,2019-06-05,05/06/2019,2643544.0,2788824,DayName
796,3,1,1,3,2019-06-06,06/06/2019,2790549.0,2620851,DayName
797,3,1,1,3,2019-06-07,07/06/2019,2381290.0,2764263,DayName
798,3,1,1,3,2019-07-01,01/07/2019,2111364.0,2195688,DayName
799,3,1,1,3,2019-07-02,02/07/2019,2704846.0,2714351,DayName
800,3,1,1,3,2019-07-03,03/07/2019,2695493.0,2186091,DayName
801,3,1,1,3,2019-07-04,04/07/2019,2425120.0,2286998,DayName
802,3,1,1,3,2019-07-05,05/07/2019,2731288.0,2566927,DayName
803,3,1,1,3,2019-07-06,06/07/2019,2387838.0,2871941,DayName
804,3,1,1,3,2019-07-07,07/07/2019,2793573.0,2603591,DayName
805,3,1,1,3,2019-08-01,01/08/2019,2806827.0,2588696,DayName
806,3,1,1,3,2019-08-02,02/08/2019,2875385.0,2282025,DayName
807,3,1,1,3,2019-08-03,03/08/2019,2896741.0,2168426,DayName
808,3,1,1,3,2019-08-04,04/08/2019,2134198.0,2630901,DayName
809,3,1,1,3,2019-08-05,05/08/2019,2695451.0,2936608,DayName
810,3,1,1,3,2019-08-06,06/08/2019,2162169.0,2640163,DayName
811,3,1,1,3,2019-08-07,07/08/2019,2727131.0,2894139,DayName
812,3,1,1,3,2019-09-01,01/09/2019,2134945.0,2073820,DayName
813,3,1,1,3,2019-09-02,02/09/2019,2413325.0,2454129,DayName
814,3,1,1,3,2019-09-03,03/09/2019,2582351.0,2561931,DayName
815,3,1,1,3,2019-09-04,04/09/2019,2128241.0,2075246,DayName
816,3,1,1,3,2019-09-05,05/09/2019,2057976.0,2910455,DayName
817,3,1,1,3,2019-09-06,06/09/2019,2206249.0,2590590,DayName
818,3,1,1,3,2019-09-07,07/09/2019,2154018.0,2551585,DayName
819,3,1,1,3,2019-10-01,01/10/2019,2692586.0,2672234,DayName
820,3,1,1,3,2019-10-02,02/10/2019,2828757.0,2493166,DayName
821,3,1,1,3,2019-10-03,03/10/2019,2607689.0,2549160,DayName
822,3,1,1,3,2019-10-04,04/10/2019,2580188.0,2904396,DayName
823,3,1,1,3,2019-10-05,05/10/2019,2869689.0,2400293,DayName
824,3,1,1,3,2019-10-06,06/10/2019,2125368.0,2748363,DayName
825,3,1,1,3,2019-10-07,07/10/2019,2824704.0,2761975,DayName
826,3,1,1,3,2019-11-01,01/11/2019,2559713.0,2090488,DayName
827,3,1,1,3,2019-11-02,02/11/2019,2225332.0,2441014,DayName
828,3,1,1,3,2019-11-03,03/11/2019,2717432.0,2221711,DayName
829,3,1,1,3,2019-11-04,04/11/2019,2422186.0,2875076,DayName
830,3,1,1,3,2019-11-05,05/11/2019,2601448.0,2469234,DayName
831,3,1,1,3,2019-11-06,06/11/2019,2495651.0,2710349,DayName
832,3,1,1,3,2019-11-07,07/11/2019,2875108.0,2878937,DayName
833,3,1,1,3,2019-12-01,01/12/2019,2799062.0,2465777,DayName
834,3,1,1,3,2019-12-02,02/12/2019,2184842.0,2410607,DayName
835,3,1,1,3,2019-12-03,03/12/2019,2836854.0,2657099,DayName
836,3,1,1,3,2019-12-04,04/12/2019,2808118.0,2403609,DayName
837,3,1,1,3,2019-12-05,05/12/2019,2258788.0,2587558,DayName
838,3,1,1,3,2019-12-06,06/12/2019,2473600.0,2584783,DayName
839,3,1,1,3,2019-12-07,07/12/2019,2497018.0,2769510,DayName
840,4,1,1,1,2019-01-01,01/01/2019,7006764.0,7346217,DayName
841,4,1,1,1,2019-01-02,02/01/2019,7810798.0,7347871,DayName
842,4,1,1,1,2019-01-03,03/01/2019,7574559.0,6752810,DayName
843,4,1,1,1,2019-01-04,04/01/2019,6989390.0,7907025,DayName
844,4,1,1,1,2019-01-05,05/01/2019,7204525.0,6872826,DayName
845,4,1,1,1,2019-01-06,06/01/2019,7288596.0,7439381,DayName
846,4,1,1,1,2019-01-07,07/01/2019,7545703.0,7486945,DayName
847,4,1,1,1,2019-02-01,01/02/2019,7352664.0,8108349,DayName
848,4,1,1,1,2019-02-02,02/02/2019,7710262.0,7406998,DayName
849,4,1,1,1,2019-02-03,03/02/2019,8174646.0,7756232,DayName
850,4,1,1,1,2019-02-04,04/02/2019,6638285.0,8187856,DayName
851,4,1,1,1,2019-02-05,05/02/2019,7172799.0,7122684,DayName
852,4,1,1,1,2019-02-06,06/02/2019,7411303.0,7270353,DayName
853,4,1,1,1,2019-02-07,07/02/2019,7962965.0,8133063,DayName
854,4,1,1,1,2019-03-01,01/03/2019,7339971.0,7641788,DayName
855,4,1,1,1,2019-03-02,02/03/2019,7286218.0,7009177,DayName
856,4,1,1,1,2019-03-03,03/03/2019,7011326.0,7444739,DayName
857,4,1,1,1,2019-03-04,04/03/2019,7315782.0,8019412,DayName
858,4,1,1,1,2019-03-05,05/03/2019,7237410.0,6795468,DayName
859,4,1,1,1,2019-03-06,06/03/2019,7905936.0,6538878,DayName
860,4,1,1,1,2019-03-07,07/03/2019,7926267.0,7686733,DayName
861,4,1,1,1,2019-04-01,01/04/2019,7642901.0,8008979,DayName
862,4,1,1,1,2019-04-02,02/04/2019,7427738.0,7910351,DayName
863,4,1,1,1,2019-04-03,03/04/2019,8674248.0,7580778,DayName
864,4,1,1,1,2019-04-04,04/04/2019,7692189.0,7628409,DayName
865,4,1,1,1,2019-04-05,05/04/2019,6942718.0,7552731,DayName
866,4,1,1,1,2019-04-06,06/04/2019,6614364.0,7600173,DayName
867,4,1,1,1,2019-04-07,07/04/2019,7164800.0,7715244,DayName
868,4,1,1,1,2019-05-01,01/05/2019,8096855.0,7898289,DayName
869,4,1,1,1,2019-05-02,02/05/2019,7937987.0,7725330,DayName
870,4,1,1,1,2019-05-03,03/05/2019,7307762.0,7882013,DayName
871,4,1,1,1,2019-05-04,04/05/2019,7072738.0,7182508,DayName
872,4,1,1,1,2019-05-05,05/05/2019,8212496.0,7253981,DayName
873,4,1,1,1,2019-05-06,06/05/2019,7513279.0,7595132,DayName
874,4,1,1,1,2019-05-07,07/05/2019,7142492.0,7083450,DayName
875,4,1,1,1,2019-06-01,01/06/2019,8189722.0,7904428,DayName
876,4,1,1,1,2019-06-02,02/06/2019,7504856.0,7096088,DayName
877,4,1,1,1,2019-06-03,03/06/2019,7742587.0,6986960,DayName
878,4,1,1,1,2019-06-04,04/06/2019,7415492.0,8123004,DayName
879,4,1,1,1,2019-06-05,05/06/2019,7821175.0,7963894,DayName
880,4,1,1,1,2019-06-06,06/06/2019,7897780.0,7962398,DayName
881,4,1,1,1,2019-06-07,07/06/2019,7867815.0,6716225,DayName
882,4,1,1,1,2019-07-01,01/07/2019,8006377.0,7317963,DayName
883,4,1,1,1,2019-07-02,02/07/2019,7371088.0,7062143,DayName
884,4,1,1,1,2019-07-03,03/07/2019,6634182.0,7612324,DayName
885,4,1,1,1,2019-07-04,04/07/2019,7577348.0,6916678,DayName
886,4,1,1,1,2019-07-05,05/07/2019,7970154.0,6700134,DayName
887,4,1,1,1,2019-07-06,06/07/2019,7123824.0,7263924,DayName
888,4,1,1,1,2019-07-07,07/07/2019,7086834.0,7685968,DayName
889,4,1,1,1,2019-08-01,01/08/2019,7564540.0,7796129,DayName
890,4,1,1,1,2019-08-02,02/08/2019,7644475.0,7663097,DayName
891,4,1,1,1,2019-08-03,03/08/2019,7707915.0,8354147,DayName
892,4,1,1,1,2019-08-04,04/08/2019,7119871.0,7358031,DayName
893,4,1,1,1,2019-08-05,05/08/2019,7197636.0,6746342,DayName
894,4,1,1,1,2019-08-06,06/08/2019,8045694.0,7149040,DayName
895,4,1,1,1,2019-08-07,07/08/2019,8048892.0,7728349,DayName
896,4,1,1,1,2019-09-01,01/09/2019,7388614.0,7901246,DayName
897,4,1,1,1,2019-09-02,02/09/2019,6889043.0,7632204,DayName
898,4,1,1,1,2019-09-03,03/09/2019,8024318.0,6821262,DayName
899,4,1,1,1,2019-09-04,04/09/2019,7740986.0,7007266,DayName
900,4,1,1,1,2019-09-05,05/09/2019,7532629.0,7229856,DayName
901,4,1,1,1,2019-09-06,06/09/2019,7093413.0,7148942,DayName
902,4,1,1,1,2019-09-07,07/09/2019,7824985.0,8127887,DayName
903,4,1,1,1,2019-10-01,01/10/2019,7650969.0,6853233,DayName
904,4,1,1,1,2019-10-02,02/10/2019,8239133.0,6588011,DayName
905,4,1,1,1,2019-10-03,03/10/2019,7914420.0,6907044,DayName
906,4,1,1,1,2019-10-04,04/10/2019,7278660.0,7726720,DayName
907,4,1,1,1,2019-10-05,05/10/2019,7522050.0,7507952,DayName
908,4,1,1,1,2019-10-06,06/10/2019,7618689.0,7120059,DayName
909,4,1,1,1,2019-10-07,07/10/2019,7304938.0,7797248,DayName
910,4,1,1,1,2019-11-01,01/11/2019,7308943.0,7321709,DayName
911,4,1,1,1,2019-11-02,02/11/2019,8042634.0,6874870,DayName
912,4,1,1,1,2019-11-03,03/11/2019,7314882.0,6958398,DayName
913,4,1,1,1,2019-11-04,04/11/2019,8004415.0,7578311,DayName
914,4,1,1,1,2019-11-05,05/11/2019,7611019.0,7311047,DayName
915,4,1,1,1,2019-11-06,06/11/2019,7783856.0,7109709,DayName
916,4,1,1,1,2019-11-07,07/11/2019,7706338.0,6682573,DayName
917,4,1,1,1,2019-12-01,01/12/2019,6811927.0,7583200,DayName
918,4,1,1,1,2019-12-02,02/12/2019,7692736.0,7579044,DayName
919,4,1,1,1,2019-12-03,03/12/2019,7738253.0,7752765,DayName
920,4,1,1,1,2019-12-04,04/12/2019,8010768.0,7344242,DayName
921,4,1,1,1,2019-12-05,05/12/2019,7776660.0,7102827,DayName
922,4,1,1,1,2019-12-06,06/12/2019,7080977.0,7532514,DayName
923,4,1,1,1,2019-12-07,07/12/2019,7267896.0,7103747,DayName
924,4,1,1,2,2019-01-01,01/01/2019,2310192.0,2412626,DayName
925,4,1,1,2,2019-01-02,02/01/2019,2644366.0,2640619,DayName
926,4,1,1,2,2019-01-03,03/01/2019,2342828.0,2335536,DayName
927,4,1,1,2,2019-01-04,04/01/2019,2383385.0,2450675,DayName
928,4,1,1,2,2019-01-05,05/01/2019,2747147.0,2572862,DayName
929,4,1,1,2,2019-01-06,06/01/2019,2672416.0,2309809,DayName
930,4,1,1,2,2019-01-07,07/01/2019,2132129.0,2079098,DayName
931,4,1,1,2,2019-02-01,01/02/2019,2359487.0,2370265,DayName
932,4,1,1,2,2019-02-02,02/02/2019,2683679.0,2907349,DayName
933,4,1,1,2,2019-02-03,03/02/2019,2646238.0,2441078,DayName
934,4,1,1,2,2019-02-04,04/02/2019,2444213.0,2310873,DayName
935,4,1,1,2,2019-02-05,05/02/2019,2684684.0,2137958,DayName
936,4,1,1,2,2019-02-06,06/02/2019,2225309.0,2439744,DayName
937,4,1,1,2,2019-02-07,07/02/2019,2668899.0,2104086,DayName
938,4,1,1,2,2019-03-01,01/03/2019,2302218.0,2766515,DayName
939,4,1,1,2,2019-03-02,02/03/2019,2701656.0,2712101,DayName
940,4,1,1,2,2019-03-03,03/03/2019,2355587.0,2061829,DayName
941,4,1,1,2,2019-03-04,04/03/2019,2147897.0,2806337,DayName
942,4,1,1,2,2019-03-05,05/03/2019,2546901.0,2797237,DayName
943,4,1,1,2,2019-03-06,06/03/2019,2488046.0,2510777,DayName
944,4,1,1,2,2019-03-07,07/03/2019,2572275.0,2471946,DayName
945,4,1,1,2,2019-04-01,01/04/2019,2324317.0,2773919,DayName
946,4,1,1,2,2019-04-02,02/04/2019,2143536.0,2378900,DayName
947,4,1,1,2,2019-04-03,03/04/2019,2695221.0,2066149,DayName
948,4,1,1,2,2019-04-04,04/04/2019,2914056.0,2202503,DayName
949,4,1,1,2,2019-04-05,05/04/2019,2781511.0,2457122,DayName
950,4,1,1,2,2019-04-06,06/04/2019,2560879.0,2917047,DayName
951,4,1,1,2,2019-04-07,07/04/2019,2509583.0,2611418,DayName
952,4,1,1,2,2019-05-01,01/05/2019,2610772.0,2578317,DayName
953,4,1,1,2,2019-05-02,02/05/2019,2701267.0,2930925,DayName
954,4,1,1,2,2019-05-03,03/05/2019,2848571.0,2245009,DayName
955,4,1,1,2,2019-05-04,04/05/2019,2285553.0,2721444,DayName
956,4,1,1,2,2019-05-05,05/05/2019,2223777.0,2581903,DayName
957,4,1,1,2,2019-05-06,06/05/2019,2351738.0,2697237,DayName
958,4,1,1,2,2019-05-07,07/05/2019,2076520.0,2467229,DayName
959,4,1,1,2,2019-06-01,01/06/2019,2434589.0,2447122,DayName
960,4,1,1,2,2019-06-02,02/06/2019,2911897.0,2904618,DayName
961,4,1,1,2,2019-06-03,03/06/2019,2096281.0,2660749,DayName
962,4,1,1,2,2019-06-04,04/06/2019,2064117.0,2255862,DayName
963,4,1,1,2,2019-06-05,05/06/2019,2709669.0,2512713,DayName
964,4,1,1,2,2019-06-06,06/06/2019,2255092.0,2202926,DayName
965,4,1,1,2,2019-06-07,07/06/2019,2387400.0,2398413,DayName
966,4,1,1,2,2019-07-01,01/07/2019,2177753.0,2698067,DayName
967,4,1,1,2,2019-07-02,02/07/2019,2581152.0,2059525,DayName
968,4,1,1,2,2019-07-03,03/07/2019,2442462.0,2149821,DayName
969,4,1,1,2,2019-07-04,04/07/2019,2868367.0,2102561,DayName
970,4,1,1,2,2019-07-05,05/07/2019,2508704.0,2634594,DayName
971,4,1,1,2,2019-07-06,06/07/2019,2111925.0,2271975,DayName
972,4,1,1,2,2019-07-07,07/07/2019,2822237.0,2251614,DayName
973,4,1,1,2,2019-08-01,01/08/2019,2367250.0,2199503,DayName
974,4,1,1,2,2019-08-02,02/08/2019,2723560.0,2641151,DayName
975,4,1,1,2,2019-08-03,03/08/2019,2594238.0,2485514,DayName
976,4,1,1,2,2019-08-04,04/08/2019,2932585.0,2109396,DayName
977,4,1,1,2,2019-08-05,05/08/2019,2345613.0,2189322,DayName
978,4,1,1,2,2019-08-06,06/08/2019,2613062.0,2149177,DayName
979,4,1,1,2,2019-08-07,07/08/2019,2143809.0,2216268,DayName
980,4,1,1,2,2019-09-01,01/09/2019,2293360.0,2087650,DayName
981,4,1,1,2,2019-09-02,02/09/2019,2158852.0,2391465,DayName
982,4,1,1,2,2019-09-03,03/09/2019,2848199.0,2103069,DayName
983,4,1,1,2,2019-09-04,04/09/2019,2257499.0,2406628,DayName
984,4,1,1,2,2019-09-05,05/09/2019,2239230.0,2669828,DayName
985,4,1,1,2,2019-09-06,06/09/2019,2754195.0,2554999,DayName
986,4,1,1,2,2019-09-07,07/09/2019,2105637.0,2862877,DayName
987,4,1,1,2,2019-10-01,01/10/2019,2093208.0,2108995,DayName
988,4,1,1,2,2019-10-02,02/10/2019,2471712.0,2090151,DayName
989,4,1,1,2,2019-10-03,03/10/2019,2849259.0,2374272,DayName
990,4,1,1,2,2019-10-04,04/10/2019,2558696.0,2210592,DayName
991,4,1,1,2,2019-10-05,05/10/2019,2891892.0,2373551,DayName
992,4,1,1,2,2019-10-06,06/10/2019,2201026.0,2680434,DayName
993,4,1,1,2,2019-10-07,07/10/2019,2580728.0,2263211,DayName
994,4,1,1,2,2019-11-01,01/11/2019,2143631.0,2068485,DayName
995,4,1,1,2,2019-11-02,02/11/2019,2282947.0,2894420,DayName
996,4,1,1,2,2019-11-03,03/11/2019,2617159.0,2153424,DayName
997,4,1,1,2,2019-11-04,04/11/2019,2195516.0,2645110,DayName
998,4,1,1,2,2019-11-05,05/11/2019,2659777.0,2373368,DayName
999,4,1,1,2,2019-11-06,06/11/2019,2337348.0,2347859,DayName
1000,4,1,1,2,2019-11-07,07/11/2019,2922561.0,2732406,DayName
1001,4,1,1,2,2019-12-01,01/12/2019,2134158.0,2791302,DayName
1002,4,1,1,2,2019-12-02,02/12/2019,2376919.0,2292212,DayName
1003,4,1,1,2,2019-12-03,03/12/2019,2592646.0,2190972,DayName
1004,4,1,1,2,2019-12-04,04/12/2019,2674441.0,2450764,DayName
1005,4,1,1,2,2019-12-05,05/12/2019,2502775.0,2664394,DayName
1006,4,1,1,2,2019-12-06,06/12/2019,2465084.0,2828062,DayName
1007,4,1,1,2,2019-12-07,07/12/2019,2825930.0,2169203,DayName
1008,4,1,1,3,2019-01-01,01/01/2019,2313034.0,2615676,DayName
1009,4,1,1,3,2019-01-02,02/01/2019,2652834.0,2112768,DayName
1010,4,1,1,3,2019-01-03,03/01/2019,2545348.0,2924071,DayName
1011,4,1,1,3,2019-01-04,04/01/2019,2393741.0,2860183,DayName
1012,4,1,1,3,2019-01-05,05/01/2019,2875806.0,2844176,DayName
1013,4,1,1,3,2019-01-06,06/01/2019,2412693.0,2808589,DayName
1014,4,1,1,3,2019-01-07,07/01/2019,2600650.0,2351095,DayName
1015,4,1,1,3,2019-02-01,01/02/2019,2556019.0,2816488,DayName
1016,4,1,1,3,2019-02-02,02/02/2019,2076880.0,2637996,DayName
1017,4,1,1,3,2019-02-03,03/02/2019,2544141.0,2091006,DayName
1018,4,1,1,3,2019-02-04,04/02/2019,2334306.0,2309574,DayName
1019,4,1,1,3,2019-02-05,05/02/2019,2299088.0,2532715,DayName
1020,4,1,1,3,2019-02-06,06/02/2019,2839644.0,2528879,DayName
1021,4,1,1,3,2019-02-07,07/02/2019,2092018.0,2391592,DayName
1022,4,1,1,3,2019-03-01,01/03/2019,2343025.0,2311784,DayName
1023,4,1,1,3,2019-03-02,02/03/2019,2544960.0,2386343,DayName
1024,4,1,1,3,2019-03-03,03/03/2019,2458392.0,2923040,DayName
1025,4,1,1,3,2019-03-04,04/03/2019,2327503.0,2221179,DayName
1026,4,1,1,3,2019-03-05,05/03/2019,2745016.0,2248142,DayName
1027,4,1,1,3,2019-03-06,06/03/2019,2376197.0,2340640,DayName
1028,4,1,1,3,2019-03-07,07/03/2019,2718495.0,2361514,DayName
1029,4,1,1,3,2019-04-01,01/04/2019,2748538.0,2838111,DayName
1030,4,1,1,3,2019-04-02,02/04/2019,2749304.0,2623852,DayName
1031,4,1,1,3,2019-04-03,03/04/2019,2791366.0,2377877,DayName
1032,4,1,1,3,2019-04-04,04/04/2019,2140380.0,2537762,DayName
1033,4,1,1,3,2019-04-05,05/04/2019,2611770.0,2599361,DayName
1034,4,1,1,3,2019-04-06,06/04/2019,2266065.0,2818830,DayName
1035,4,1,1,3,2019-04-07,07/04/2019,2560814.0,2457580,DayName
1036,4,1,1,3,2019-05-01,01/05/2019,2075003.0,2233247,DayName
1037,4,1,1,3,2019-05-02,02/05/2019,2248135.0,2269367,DayName
1038,4,1,1,3,2019-05-03,03/05/2019,2096557.0,2530786,DayName
1039,4,1,1,3,2019-05-04,04/05/2019,2047317.0,2858234,DayName
1040,4,1,1,3,2019-05-05,05/05/2019,2902930.0,2728127,DayName
1041,4,1,1,3,2019-05-06,06/05/2019,2151128.0,2508323,DayName
1042,4,1,1,3,2019-05-07,07/05/2019,2564021.0,2705785,DayName
1043,4,1,1,3,2019-06-01,01/06/2019,2289439.0,2643558,DayName
1044,4,1,1,3,2019-06-02,02/06/2019,2903006.0,2842047,DayName
1045,4,1,1,3,2019-06-03,03/06/2019,2702267.0,2563992,DayName
1046,4,1,1,3,2019-06-04,04/06/2019,2529660.0,2920594,DayName
1047,4,1,1,3,2019-06-05,05/06/2019,2537579.0,2493521,DayName
1048,4,1,1,3,2019-06-06,06/06/2019,2493578.0,2659853,DayName
1049,4,1,1,3,2019-06-07,07/06/2019,2362786.0,2523009,DayName
1050,4,1,1,3,2019-07-01,01/07/2019,2530875.0,2046951,DayName
1051,4,1,1,3,2019-07-02,02/07/2019,2832132.0,2290518,DayName
1052,4,1,1,3,2019-07-03,03/07/2019,2164485.0,2650005,DayName
1053,4,1,1,3,2019-07-04,04/07/2019,2703081.0,2752386,DayName
1054,4,1,1,3,2019-07-05,05/07/2019,2836660.0,2428317,DayName
1055,4,1,1,3,2019-07-06,06/07/2019,2871064.0,2136879,DayName
1056,4,1,1,3,2019-07-07,07/07/2019,2833892.0,2147363,DayName
1057,4,1,1,3,2019-08-01,01/08/2019,2734464.0,2456741,DayName
1058,4,1,1,3,2019-08-02,02/08/2019,2879000.0,2557800,DayName
1059,4,1,1,3,2019-08-03,03/08/2019,2891440.0,2097569,DayName
1060,4,1,1,3,2019-08-04,04/08/2019,2276136.0,2266305,DayName
1061,4,1,1,3,2019-08-05,05/08/2019,2702287.0,2207229,DayName
1062,4,1,1,3,2019-08-06,06/08/2019,2508749.0,2841961,DayName
1063,4,1,1,3,2019-08-07,07/08/2019,2298769.0,2263148,DayName
1064,4,1,1,3,2019-09-01,01/09/2019,2766286.0,2595233,DayName
1065,4,1,1,3,2019-09-02,02/09/2019,2186457.0,2536819,DayName
1066,4,1,1,3,2019-09-03,03/09/2019,2322426.0,2230832,DayName
1067,4,1,1,3,2019-09-04,04/09/2019,2845619.0,2590348,DayName
1068,4,1,1,3,2019-09-05,05/09/2019,2722873.0,2394461,DayName
1069,4,1,1,3,2019-09-06,06/09/2019,2053612.0,2082084,DayName
1070,4,1,1,3,2019-09-07,07/09/2019,2843465.0,2092729,DayName
1071,4,1,1,3,2019-10-01,01/10/2019,2451497.0,2696694,DayName
1072,4,1,1,3,2019-10-02,02/10/2019,2670253.0,2476021,DayName
1073,4,1,1,3,2019-10-03,03/10/2019,2647949.0,2521413,DayName
1074,4,1,1,3,2019-10-04,04/10/2019,2867432.0,2312289,DayName
1075,4,1,1,3,2019-10-05,05/10/2019,2434474.0,2501669,DayName
1076,4,1,1,3,2019-10-06,06/10/2019,2576866.0,2611089,DayName
1077,4,1,1,3,2019-10-07,07/10/2019,2551672.0,2454229,DayName
1078,4,1,1,3,2019-11-01,01/11/2019,2427395.0,2411602,DayName
1079,4,1,1,3,2019-11-02,02/11/2019,2501860.0,2376555,DayName
1080,4,1,1,3,2019-11-03,03/11/2019,2705612.0,2620764,DayName
1081,4,1,1,3,2019-11-04,04/11/2019,2319220.0,2603957,DayName
1082,4,1,1,3,2019-11-05,05/11/2019,2077711.0,2169980,DayName
1083,4,1,1,3,2019-11-06,06/11/2019,2828203.0,2411950,DayName
1084,4,1,1,3,2019-11-07,07/11/2019,2565063.0,2291175,DayName
1085,4,1,1,3,2019-12-01,01/12/2019,2339810.0,2230089,DayName
1086,4,1,1,3,2019-12-02,02/12/2019,2151302.0,2829565,DayName
1087,4,1,1,3,2019-12-03,03/12/2019,2120878.0,2555707,DayName
1088,4,1,1,3,2019-12-04,04/12/2019,2424061.0,2389396,DayName
1089,4,1,1,3,2019-12-05,05/12/2019,2689263.0,2340959,DayName
1090,4,1,1,3,2019-12-06,06/12/2019,2522976.0,2545106,DayName
1091,4,1,1,3,2019-12-07,07/12/2019,2776824.0,2815460,DayName
1092,5,1,1,1,2019-01-01,01/01/2019,7412256.0,7540103,DayName
1093,5,1,1,1,2019-01-02,02/01/2019,7397449.0,8068671,DayName
1094,5,1,1,1,2019-01-03,03/01/2019,7207580.0,7170859,DayName
